TRAM;DIA;INTA;INTAP;INTD;INTDP;INTT;INTTP;TIPUSV;TIPUSE;PKE;PKECOOR;PKINI;REFINI;PKINICOOR;PKFI;REFFI;PKFICOOR
33015;10/03/2025;14.969;688;11.447;497;26.416;1.185;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;10/04/2025;15.561;835;11.655;621;27.216;1.456;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;10/05/2025;8.509;193;6.533;122;15.042;315;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;10/06/2025;15.892;965;11.872;577;27.764;1.542;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/01/2025;8.004;338;6.171;248;14.175;586;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/02/2025;14.636;829;11.112;671;25.748;1.500;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/03/2025;14.892;736;11.922;548;26.814;1.284;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/04/2025;15.653;765;11.815;554;27.468;1.319;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/05/2025;6.028;162;4.935;121;10.963;283;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;11/06/2025;15.581;773;12.087;571;27.668;1.344;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/01/2025;5.228;92;4.277;86;9.505;178;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/02/2025;14.808;793;11.051;614;25.859;1.407;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/03/2025;15.187;780;11.829;553;27.016;1.333;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/04/2025;8.703;215;6.499;190;15.202;405;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/05/2025;15.362;737;11.862;575;27.224;1.312;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;12/06/2025;15.573;780;12.050;632;27.623;1.412;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/01/2025;14.190;865;11.219;656;25.409;1.521;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/02/2025;14.956;730;11.411;577;26.367;1.307;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/03/2025;15.069;652;11.804;528;26.873;1.180;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/04/2025;6.101;150;4.471;115;10.572;265;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/05/2025;15.021;739;12.101;539;27.122;1.278;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;13/06/2025;14.715;758;12.351;581;27.066;1.339;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/01/2025;14.276;819;11.127;645;25.403;1.464;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/02/2025;14.638;811;11.532;646;26.170;1.457;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/03/2025;15.237;719;11.513;467;26.750;1.186;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/04/2025;15.476;702;11.443;545;26.919;1.247;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/05/2025;15.070;642;12.056;500;27.126;1.142;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;14/06/2025;7.773;241;6.758;190;14.531;431;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/01/2025;14.776;856;11.063;644;25.839;1.500;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/02/2025;7.779;210;5.757;138;13.536;348;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/03/2025;7.214;204;5.169;148;12.383;352;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/04/2025;15.568;748;11.796;565;27.364;1.313;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/05/2025;15.345;680;12.107;570;27.452;1.250;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;15/06/2025;6.598;195;5.007;118;11.605;313;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/01/2025;14.347;738;10.878;514;25.225;1.252;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/02/2025;6.069;147;3.951;103;10.020;250;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/03/2025;4.440;103;3.490;64;7.930;167;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/04/2025;15.379;762;12.482;578;27.861;1.340;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/05/2025;15.347;796;12.422;585;27.769;1.381;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;16/06/2025;14.967;731;12.036;576;27.003;1.307;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/01/2025;13.759;563;10.982;370;24.741;933;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/02/2025;15.056;877;11.387;697;26.443;1.574;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/03/2025;10.429;452;7.931;357;18.360;809;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/04/2025;12.281;594;10.715;417;22.996;1.011;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/05/2025;8.568;224;7.086;177;15.654;401;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;17/06/2025;14.957;737;11.870;584;26.827;1.321;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/01/2025;7.855;205;5.906;142;13.761;347;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/02/2025;14.725;818;11.247;722;25.972;1.540;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/03/2025;8.285;390;6.354;307;14.639;697;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/04/2025;4.981;152;5.153;113;10.134;265;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/05/2025;6.828;201;5.187;118;12.015;319;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;18/06/2025;15.205;708;12.236;557;27.441;1.265;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/01/2025;5.219;108;4.063;87;9.282;195;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/02/2025;14.830;829;11.345;623;26.175;1.452;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/03/2025;4.710;107;3.422;77;8.132;184;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/04/2025;5.796;153;4.453;112;10.249;265;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/05/2025;15.173;756;11.575;554;26.748;1.310;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;19/06/2025;15.025;14.209;11.939;11.365;26.964;25.574;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/01/2025;13.960;655;10.891;463;24.851;1.118;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/02/2025;16.018;1.022;12.138;653;28.156;1.675;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/03/2025;15.151;727;11.084;511;26.235;1.238;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/04/2025;4.915;114;3.507;75;8.422;189;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/05/2025;15.398;777;12.059;585;27.457;1.362;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;20/06/2025;14.080;13.384;14.125;13.445;28.205;26.829;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/01/2025;13.996;731;10.905;537;24.901;1.268;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/02/2025;14.773;749;11.556;567;26.329;1.316;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/03/2025;15.149;743;11.265;472;26.414;1.215;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/04/2025;6.461;284;3.762;212;10.223;496;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/05/2025;15.580;792;12.312;586;27.892;1.378;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;21/06/2025;7.564;7.214;7.196;6.883;14.760;14.097;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/01/2025;13.272;694;10.419;591;23.691;1.285;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/02/2025;8.163;172;5.971;136;14.134;308;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/03/2025;8.358;185;5.862;125;14.220;310;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/04/2025;13.744;642;10.213;487;23.957;1.129;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/05/2025;16.076;785;12.747;578;28.823;1.363;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;22/06/2025;6.086;5.785;4.653;4.439;10.739;10.224;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/01/2025;14.476;805;11.294;668;25.770;1.473;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/02/2025;5.392;108;3.919;74;9.311;182;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/03/2025;5.544;142;3.908;110;9.452;252;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/04/2025;14.166;678;10.780;525;24.946;1.203;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/05/2025;15.192;747;12.521;519;27.713;1.266;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;23/06/2025;13.213;12.557;10.879;10.338;24.092;22.895;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/01/2025;14.577;869;11.403;665;25.980;1.534;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/02/2025;14.861;849;11.457;673;26.318;1.522;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/03/2025;15.066;793;11.515;556;26.581;1.349;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/04/2025;14.484;779;10.935;559;25.419;1.338;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/05/2025;8.536;227;7.097;160;15.633;387;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;24/06/2025;9.951;9.442;7.733;7.326;17.684;16.768;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/01/2025;7.944;196;6.207;139;14.151;335;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/02/2025;14.842;815;11.442;698;26.284;1.513;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/03/2025;15.099;760;11.574;530;26.673;1.290;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/04/2025;14.146;808;11.214;635;25.360;1.443;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/05/2025;6.567;194;5.041;117;11.608;311;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;25/06/2025;15.234;14.439;12.030;11.419;27.264;25.858;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/01/2025;5.859;120;4.562;78;10.421;198;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/02/2025;15.055;838;11.519;665;26.574;1.503;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/03/2025;15.291;824;12.338;629;27.629;1.453;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/04/2025;7.504;203;6.443;179;13.947;382;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/05/2025;14.969;736;11.894;563;26.863;1.299;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;26/06/2025;15.533;14.778;11.920;11.320;27.453;26.098;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/01/2025;13.993;801;10.663;602;24.656;1.403;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/02/2025;15.582;878;11.600;653;27.182;1.531;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/03/2025;15.355;812;11.741;606;27.096;1.418;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/04/2025;5.509;139;4.448;99;9.957;238;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/05/2025;15.247;736;12.175;585;27.422;1.321;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;27/06/2025;14.567;13.830;12.667;12.064;27.234;25.894;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/01/2025;14.126;699;10.761;542;24.887;1.241;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/02/2025;16.254;840;12.236;695;28.490;1.535;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/03/2025;15.196;837;12.085;651;27.281;1.488;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/04/2025;8.094;383;6.069;319;14.163;702;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/05/2025;15.470;813;12.109;550;27.579;1.363;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;28/06/2025;7.390;7.033;6.425;6.134;13.815;13.167;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;29/01/2025;14.341;735;11.310;571;25.651;1.306;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;29/03/2025;8.572;234;6.290;128;14.862;362;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;29/04/2025;15.196;737;11.042;571;26.238;1.308;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;29/05/2025;15.342;740;12.115;548;27.457;1.288;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
33015;29/06/2025;6.142;5.855;4.560;4.362;10.702;10.217;Desd.;Espiras;1700;"39,3922914491;-0,4160681562";1000;CV-4006;"39,3906896479;-0,4089761799";3600;CV-400;"39,4060592841;-0,4278583673"
